4.9993188e0 -4.66104e0 1.5826e-2 1.5826e-2

-5.0e0 -4.49156e0 8.2903e-3 8.2903e-3
-4.83052e0 -4.49156e0 8.4789e-3 8.4789e-3
-4.66104e0 -4.49156e0 8.6719e-3 8.6719e-3
-4.49156e0 -4.49156e0 8.8693e-3 8.8693e-3
-4.3220801e0 -4.49156e0 9.0714e-3 9.0714e-3
-4.1526001e0 -4.49156e0 9.2778e-3 9.2778e-3
-3.9831201e0 -4.49156e0 9.4887e-3 9.4887e-3
-3.8136401e0 -4.49156e0 9.7041e-3 9.7041e-3
-3.6441602e0 -4.49156e0 9.9236e-3 9.9236e-3
-3.4746802e0 -4.49156e0 1.0147e-2 1.0147e-2
-3.3052002e0 -4.49156e0 1.0376e-2 1.0376e-2
-3.1357202e0 -4.49156e0 1.0608e-2 1.0608e-2
-2.9662402e0 -4.49156e0 1.0844e-2 1.0844e-2
-2.7967603e0 -4.49156e0 1.1084e-2 1.1084e-2
-2.6272803e0 -4.49156e0 1.1327e-2 1.1327e-2
-2.4578003e0 -4.49156e0 1.1572e-2 1.1572e-2
-2.2883203e0 -4.49156e0 1.1821e-2 1.1821e-2
-2.1188403e0 -4.49156e0 1.2073e-2 1.2073e-2
-1.9493604e0 -4.49156e0 1.2328e-2 1.2328e-2
-1.7798804e0 -4.49156e0 1.2584e-2 1.2584e-2
-1.6104004e0 -4.49156e0 1.284e-2 1.284e-2
-1.4409204e0 -4.49156e0 1.3098e-2 1.3098e-2
-1.2714404e0 -4.49156e0 1.3356e-2 1.3356e-2
-1.1019604e0 -4.49156e0 1.3615e-2 1.3615e-2
-9.324805e-1 -4.49156e0 1.3872e-2 1.3872e-2
-7.630005e-1 -4.49156e0 1.4128e-2 1.4128e-2
-5.935205e-1 -4.49156e0 1.4381e-2 1.4381e-2
-4.240405e-1 -4.49156e0 1.4632e-2 1.4632e-2
-2.545605e-1 -4.49156e0 1.4877e-2 1.4877e-2
-8.50806e-2 -4.49156e0 1.512e-2 1.512e-2
8.43994e-2 -4.49156e0 1.5355e-2 1.5355e-2
2.538794e-1 -4.49156e0 1.5585e-2 1.5585e-2
4.233594e-1 -4.49156e0 1.5807e-2 1.5807e-2
5.928394e-1 -4.49156e0 1.6022e-2 1.6022e-2
7.623193e-1 -4.49156e0 1.6226e-2 1.6226e-2
9.317993e-1 -4.49156e0 1.642e-2 1.642e-2
1.1012793e0 -4.49156e0 1.6603e-2 1.6603e-2
1.2707593e0 -4.49156e0 1.6774e-2 1.6774e-2
1.4402393e0 -4.49156e0 1.6933e-2 1.6933e-2
1.6097192e0 -4.49156e0 1.7078e-2 1.7078e-2
1.7791992e0 -4.49156e0 1.7207e-2 1.7207e-2
1.9486792e0 -4.49156e0 1.7322e-2 1.7322e-2
2.1181592e0 -4.49156e0 1.7421e-2 1.7421e-2
2.2876392e0 -4.49156e0 1.7503e-2 1.7503e-2
2.4571191e0 -4.49156e0 1.7569e-2 1.7569e-2
2.6265991e0 -4.49156e0 1.7618e-2 1.7618e-2
2.7960791e0 -4.49156e0 1.7647e-2 1.7647e-2
2.9655591e0 -4.49156e0 1.766e-2 1.766e-2
3.135039e0 -4.49156e0 1.7654e-2 1.7654e-2
3.304519e0 -4.49156e0 1.7632e-2 1.7632e-2
3.473999e0 -4.49156e0 1.759e-2 1.759e-2
3.643479e0 -4.49156e0 1.7532e-2 1.7532e-2
3.812959e0 -4.49156e0 1.7456e-2 1.7456e-2
3.982439e0 -4.49156e0 1.7365e-2 1.7365e-2
4.151919e0 -4.49156e0 1.7256e-2 1.7256e-2
4.321399e0 -4.49156e0 1.7133e-2 1.7133e-2
